iceberg_id,timestamp,lat,lon,area_km2,u_wind,v_wind,u_current,v_current,segment_hours,length_km,width_km,sensor
A76C,2026-02-06,-59.5934,-38.0915,112.0,7.683174133300781,0.5100994110107422,-0.002440981101244688,0.008577235974371433,48.0,16.0,7.0,ascat
A76C,2026-02-08,-59.5708,-38.1838,112.0,-1.24237060546875,4.127054214477539,-0.029101913329213858,-0.0027024159353459254,48.0,16.0,7.0,ascat
A76C,2026-02-10,-59.55,-38.1697,112.0,5.451534271240234,5.536771774291992,-0.009784656809642911,0.015032050898298621,48.0,16.0,7.0,ascat
A76C,2026-02-12,-59.55,-38.19,112.0,4.795644760131836,-5.150201797485352,0.042572529055178165,-0.06091210409067571,48.0,16.0,7.0,nic
A76C,2026-02-14,-59.5408,-38.335,112.0,0.9656543731689453,2.785858154296875,-0.01964262838009745,0.0005864573176950216,48.0,16.0,7.0,ascat
A76C,2026-02-18,-59.5207,-38.4962,112.0,6.914361000061035,-0.3657102584838867,0.03302390081807971,0.0033345526608172804,96.0,16.0,7.0,ascat
A76C,2026-02-20,-59.5392,-38.5381,112.0,5.319179534912109,-1.4423980712890625,0.04305794555693865,-0.002653384581208229,48.0,16.0,7.0,ascat
A76C,2026-02-24,-59.50905,-38.356350000000006,112.0,4.1062116622924805,-3.348055839538574,0.046770514687523246,-0.008622130408184603,96.0,16.0,7.0,ascat
A76C,2026-02-26,-59.47,-38.06,112.0,7.051422119140625,-2.7763824462890625,0.04970394819974899,0.025357848033308983,48.0,16.0,7.0,nic
A76C,2026-02-28,-59.4426,-37.8752,112.0,0.8923816680908203,-1.570709228515625,0.05405225092545152,-0.018467423098627478,48.0,16.0,7.0,ascat
A76C,2026-03-02,-59.4538,-37.6762,112.0,2.1467247009277344,-0.3866615295410156,0.09308510925620794,0.039822058082791045,48.0,16.0,7.0,ascat
A76C,2026-03-04,-59.4491,-37.6986,112.0,8.550392150878906,0.05085945129394531,0.11103344894945621,0.10675746016204357,48.0,16.0,7.0,ascat
A76C,2026-03-06,-59.22235,-37.1635,112.0,-3.242879867553711,-0.6785602569580078,0.11466835532337427,0.0892240023240447,48.0,16.0,7.0,nic
A76C,2026-03-10,-59.175349999999995,-37.13595,112.0,-0.7384757995605469,7.776463508605957,0.0983889838680625,0.06499873648863286,96.0,16.0,7.0,ascat
A76C,2026-03-12,-59.1558,-37.105199999999996,112.0,7.567081451416016,2.828664779663086,0.0801620502024889,0.09362677671015263,48.0,16.0,7.0,ascat
A76C,2026-03-14,-59.1522,-36.552,112.0,10.298727035522461,-0.8838253021240234,0.09271783800795674,-0.004409734086948447,48.0,16.0,7.0,ascat
A76C,2026-03-18,-59.1601,-36.0945,112.0,7.597921371459961,-4.3035993576049805,0.061816250323317945,0.027581829548580572,96.0,16.0,7.0,ascat
A76C,2026-03-20,-58.8745,-36.3724,112.0,5.453470230102539,1.5980243682861328,0.033245084749069065,0.07303236611187458,48.0,16.0,7.0,ascat
A76C,2026-03-24,-59.0004,-36.6891,112.0,0.09644567966461182,0.9992456436157227,0.013269573595607653,-0.0064198630570899695,96.0,16.0,7.0,ascat
A76C,2026-03-26,-58.92,-36.62,112.0,-0.30967140197753906,-4.026613235473633,0.07540221698582172,-0.04229069664143026,48.0,16.0,7.0,nic
A76C,2026-04-09,-59.5,-36.33,112.0,2.900639216105143,3.2578722635904946,-0.02761307907834028,-0.08421253459528089,144.0,16.0,7.0,nic
A76C,2026-04-11,-59.4681,-36.3603,112.0,-2.1400222778320312,0.3676872253417969,-0.044463844737038016,-0.10267256200313568,48.0,16.0,7.0,ascat
A76C,2026-04-13,-59.4278,-36.2315,112.0,-5.963783264160156,-0.6353187561035156,0.010497120209038258,-0.0998580539599061,48.0,16.0,7.0,ascat
A76C,2026-04-17,-59.19,-35.84,112.0,8.44621753692627,-4.601101875305176,0.08882543258368969,0.025602737558074296,96.0,16.0,7.0,nic
A76C,2026-04-19,-58.9253,-35.814350000000005,112.0,6.302957534790039,-5.4727783203125,0.09080252703279257,0.0429855621769093,48.0,16.0,7.0,ascat
A76C,2026-04-21,-58.6567,-36.1843,112.0,-1.2072811126708984,-6.297067642211914,0.011496510240249336,-0.014239993412047625,48.0,16.0,7.0,ascat
A81,2026-01-01,-64.9006,-58.2131,700.0,2.5004730224609375,1.2435302734375,0.010171364061534405,-0.005105084273964167,,28.0,25.0,ascat
A81,2026-01-03,-64.8861,-58.2597,700.0,2.1228504180908203,2.065143585205078,0.007640301948413253,-0.006583169335499406,48.0,28.0,25.0,ascat
A81,2026-01-05,-64.8672,-58.30795,700.0,-3.4121761322021484,-0.8102779388427734,0.0024511301235179417,-0.013260006671771407,48.0,28.0,25.0,ascat
A81,2026-01-09,-64.8713,-58.36815,700.0,-0.3101959228515625,0.21395397186279297,0.001843167352490127,-0.002007646051424672,96.0,28.0,25.0,nic
A81,2026-01-13,-64.8726,-58.4163,700.0,0.8584842681884766,-0.7078495025634766,-0.012085221886081854,0.008459768367174547,96.0,28.0,25.0,ascat
A81,2026-01-15,-64.87,-58.41,700.0,0.10587692260742188,0.4506111145019531,-0.009246568661183119,-0.001517744967713952,48.0,28.0,25.0,nic
A81,2026-01-25,-64.8236,-58.5032,700.0,1.7133369445800781,-2.598155975341797,0.02756199799478054,0.011192429345101118,48.0,28.0,25.0,ascat
A81,2026-01-29,-64.82,-58.41,700.0,1.3148527145385742,-3.8415632247924805,0.07311538979411125,-0.014798989199334756,96.0,28.0,25.0,nic
A81,2026-02-12,-64.80285,-58.473,700.0,-1.1386788686116536,0.9722677866617838,0.0012195944921889652,0.002813496073940769,144.0,28.0,25.0,ascat
A81,2026-02-18,-64.77,-58.38,700.0,0.35396258036295575,-1.5683612823486328,0.011643664930791905,-0.0003501257306197658,144.0,28.0,25.0,nic
A81,2026-02-22,-64.7783,-58.4514,700.0,-1.1828203201293945,-3.7247323989868164,0.05070549083757214,-0.02721489669420407,96.0,28.0,25.0,ascat
A81,2026-02-26,-64.75,-58.28,700.0,-0.2863016128540039,-3.253538131713867,0.009447300108149648,-0.00649534713011235,96.0,28.0,25.0,nic
A81,2026-03-02,-64.7228,-58.2289,700.0,-0.3488779067993164,-3.5195913314819336,0.01972859795205295,0.05627304158406332,96.0,28.0,25.0,ascat
